"dateaccessed";"url";"manufacturer";"model";"alsoKnownAs";"releaseDate";"power";"incomePDay";"electricityPDay";"graphlabels";"graphdata"
"09/06/2022 17:32:59";"https://www.asicminervalue.com/miners/baikal/bk-x";"Baikal";"BK-X";"Giant X10";"November 2017";"630W";"0.99";"-0.60";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"-0.84,-0.82,-0.83,-0.89,-0.87,-0.81,-0.78,-0.72,-0.59,-0.68,-0.74,-0.64,-0.85,-0.88,-0.94,-0.91,-0.88,-0.91,-0.89,-0.93,-0.82,-0.94,-0.8,-1.07,-1.07,-1.07,-1.16,-1.13,-1.26,-1.11,-0.98,-0.93,-0.79,-0.84,-0.83,-0.75,-0.66,-0.72,-0.8,-0.71,-0.5,-0.64,-0.55,-0.68,-0.56,-0.34,-0.2,0.31,-0.49,-0.21,-0.46,-0.72,-0.71,-0.67,-0.56,-0.53,-0.65,-0.39,-0.43,-0.39,-0.27,-0.21,-0.04,-0.15,-0.34,0.01,-0.04,-0.04,-0.02,-0.17,-0.27,-0.4,-0.29,-0.04,-0.6,-0.72,-0.84,-0.8,-0.88,-0.79,-0.86,-0.86,-0.76,-0.95,-0.62,-0.68,-0.43,-0.95,-0.89,-0.88,-0.72"
"09/06/2022 17:33:13";"https://www.asicminervalue.com/miners/innosilicon/a6-ltcmaster-1";"Innosilicon";"A6+ LTCMaster";"March 2019";"360 x 155 x 247mm";"2100W";"6.41";"-6.05";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.61,0.62,0.51,0.96,0.96,0.9,0.82,0.65,0.95,1.26,1,0.62,0.58,0.43,0.65,1.04,0.94,1.35,1.33,1.27,1.47,1.45,1.57,1.82,1.35,1.44,1.32,1.55,0.47,1.91,2.44,2.95,3.86,4.08,4.11,4.64,4.54,4.36,4.47,4.33,4.68,4.88,5.58,5.62,6.01,5.14,4.96,5.23,5.37,5.8,5.98,5.79,5.55,5.81,5.84,5.86,5.41,5.52,5.32,5.75,6.23,5.89,6.34,5.79,6.93,7.07,6.86,6.93,7.09,6.79,7.18,7.42,7.56,7.89,6.9,6.69,6.85,6.86,6.09,6.51,6.05,6.1,6,5.57,5.34,5.19,4.97,5.57,5.83,6.01,5.99"
"09/06/2022 17:33:27";"https://www.asicminervalue.com/miners/microbt/whatsminer-m31s";"MicroBT";"Whatsminer M31S";"April 2020";"130 x 220 x 390mm";"3220W";"10.02";"-9.63";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.41,0.47,0.32,0.73,0.25,0.21,0.31,0.42,0.76,1.02,0.8,0.26,0.26,0.24,0.46,0.33,-0.02,0.17,0.09,-0.14,0.02,0.12,0.01,0.3,0.24,0.1,-0.01,0.28,-0.31,0.66,1.24,1.67,2.37,3,3.15,3.86,3.7,3.57,3.65,3.52,3.73,4.13,4.11,4.36,4.92,4.74,4.87,5.17,4.96,5.57,5.59,5.09,4.78,4.86,5.04,5.19,5.36,5.19,4.72,5.01,5.69,5.8,6.28,6.17,6.66,8.18,7.55,7.26,7.76,7.05,7.94,8.5,8.31,8.28,7.17,6.76,7.12,6.79,6.09,6.1,5.48,5.7,5.78,5.41,5.29,5.14,4.66,4.63,4.61,5.08,4.66"
"09/06/2022 17:33:37";"https://www.asicminervalue.com/miners/ipollo/g1-mini";"iPollo";"G1 Mini";"January 2021";"148 x 158 x 78mm";"120W";"0.68";"-0.29";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.34,0.33,0.36,0.4,0.4,0.36,0.34,0.35,0.37,0.39,0.39,0.34,0.27,0.31,0.35,0.54,0.42,0.34,0.34,0.3,0.15,0.14,0.06,0.11,0.11,0.08,-0.13,0,-0.09,0.11,0.12,0.16,0.16,0.18,0.16,0.19,0.25,0.23,0.24,0.29,0.31,0.33,0.36,0.36,0.38,0.4,0.41,0.47,0.45,0.42,0.43,0.43,0.45,0.47,0.37,0.37,0.38,0.38,0.45,0.48,0.51,0.5,0.51,0.5,0.52,0.55,0.63,0.58,0.51,0.49,0.5,0.49,0.58,0.58,0.58,0.55,0.51,0.53,0.65,0.62,0.65,0.68,0.67,0.6,0.56,0.46,0.4,0.48,0.44,0.41,0.41"
"09/06/2022 17:33:50";"https://www.asicminervalue.com/miners/goldshell/hs3-se";"Goldshell";"HS3-SE";"November 2020";"200 x 264 x 290mm";"930W";"1.69";"-1.44";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"-0.14,-0.38,-0.16,0.11,0.02,0.08,0.11,-0.06,0.56,0.35,0.24,0.46,0.54,0.32,0.22,0.22,0.59,0.59,-0.27,-0.43,-0.43,-0.21,-0.43,-0.1,-0.16,-0.32,-0.79,-0.58,-0.59,-0.13,0.27,0.75,0.54,0.47,0.44,0.67,0.79,0.69,0.56,0.79,0.21,0.31,0.5,0.26,0.35,0.87,1.01,1.01,1.06,1.2,0.83,0.82,0.59,1.07,1.06,1.06,1.11,0.71,0.67,0.81,1.19,0.51,0.95,0.96,1.17,1.63,1.54,1.63,1.64,1.49,1.22,0.84,0.86,1.54,1.2,0.63,0.62,0.81,0.93,0.87,0.96,0.86,0.52,0.75,0.75,0.69,0.83,0.96,0.65,1.22,1.3"
"09/06/2022 17:34:02";"https://www.asicminervalue.com/miners/goldshell/sc-box";"Goldshell";"SC-BOX";"April 2022";"150 x 84 x 178mm";"";"0.82";"-0.58";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.24,0.25,0.28,0.27,0.23,0.23,0.23,0.24,0.26,0.44,0.28,0.21,0.4,0.4,0.24,0.23,0.22,0.24,0.23,0.22,0.23,0.22,0.25,0.5,0.49,0.45,0.22,0.24,0.19,0.37,0.49,0.6,0.67,0.72,0.73,0.81,0.82,0.64,0.47,0.45,0.8,0.83,0.85,0.82,0.85,1.14,1.21,1.21,1.23,1.3,1.12,1.12,1.01,0.97,1.23,1.24,1.26,0.96,0.86,0.91,0.96,0.95,0.98,0.99,1.03,1.4,1.38,1.51,1.52,1.44,1.31,1.13,1.14,1.47,1.3,1.02,1.02,0.99,0.95,0.95,0.68,0.85,0.85,0.53,0.53,0.51,0.48,0.47,0.65,0.83,0.82"
"09/06/2022 17:34:16";"https://www.asicminervalue.com/miners/goldshell/lb-lite";"Goldshell";"LB Lite";"May 2022";"264 x 200 x 290mm";"1450W";"4.29";"-4.18";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.19,0.1,-0.21,-0.09,-0.15,-0.29,-0.4,-1.02,-0.41,0.47,0.02,-0.14,-0.17,-0.1,-0.7,0.25,-0.03,-0.61,-0.83,-1.01,-1.07,-0.42,0.25,0.16,-0.39,-0.57,-0.43,-0.66,-1.03,-0.6,0.07,0.83,0.88,0.99,1.73,1.5,0.9,0.81,0.66,1.04,1.63,1.96,2.27,2.32,2.31,1.73,2.53,2.45,2.58,2.96,3.13,3.33,3.74,3.59,3.67,3.06,2.47,2.53,3.05,3.26,3.97,4.04,4.14,4.73,4.65,1.66,1.39,3.81,5.84,5.32,5.51,5.48,5.16,5.04,4.42,3.21,1.72,0.94,0.18,-0.26,-0.73,-0.67,-0.99,0.68,1.89,1.88,1.82,2.24,2.69,2.69,2.73"
"09/06/2022 17:34:34";"https://www.asicminervalue.com/miners/strongu/hornbill-h8";"StrongU";"Hornbill H8";"October 2020";"155 x 223 x 390mm";"3330W";"9.76";"-9.59";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.19,0.24,0.1,0.49,0.03,-0.01,0.09,0.2,0.53,0.78,0.57,0.04,0.04,0.02,0.24,0.11,-0.23,-0.04,-0.13,-0.34,-0.19,-0.09,-0.21,0.08,0.02,-0.12,-0.22,0.06,-0.52,0.43,1,1.42,2.09,2.71,2.85,3.55,3.39,3.26,3.34,3.21,3.42,3.81,3.79,4.03,4.58,4.4,4.53,4.82,4.62,5.21,5.23,4.74,4.44,4.52,4.7,4.84,5.01,4.84,4.38,4.67,5.33,5.44,5.9,5.79,6.27,7.75,7.14,6.86,7.34,6.66,7.52,8.06,7.88,7.85,6.77,6.37,6.72,6.39,5.72,5.73,5.12,5.34,5.42,5.05,4.94,4.79,4.33,4.3,4.27,4.73,4.33"
"09/06/2022 17:34:45";"https://www.asicminervalue.com/miners/bitmain/antminer-s17e-64th";"Bitmain";"Antminer S17e (64Th)";"Antminer S17e 64TH/s (266-A)";"November 2019";"";"8.44";"-8.29";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.16,0.21,0.08,0.43,0.03,-0.01,0.07,0.17,0.46,0.67,0.49,0.04,0.03,0.02,0.21,0.09,-0.2,-0.04,-0.11,-0.3,-0.17,-0.08,-0.18,0.07,0.02,-0.1,-0.19,0.05,-0.45,0.37,0.86,1.22,1.81,2.34,2.47,3.07,2.93,2.82,2.89,2.78,2.96,3.3,3.28,3.49,3.96,3.8,3.92,4.17,3.99,4.51,4.52,4.1,3.84,3.91,4.06,4.19,4.33,4.18,3.79,4.04,4.61,4.7,5.1,5.01,5.43,6.7,6.18,5.93,6.35,5.76,6.5,6.97,6.82,6.79,5.85,5.51,5.81,5.53,4.94,4.96,4.43,4.62,4.68,4.37,4.27,4.14,3.74,3.71,3.7,4.09,3.74"
"09/06/2022 17:35:04";"https://www.asicminervalue.com/miners/bitmain/antminer-s17-56th";"Bitmain";"Antminer S17 (56Th)";"Antminer S17-56TH/s";"April 2019";"";"7.38";"-7.26";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.14,0.18,0.07,0.37,0.02,0,0.07,0.15,0.4,0.59,0.43,0.03,0.03,0.02,0.18,0.08,-0.18,-0.03,-0.1,-0.26,-0.15,-0.07,-0.16,0.06,0.02,-0.09,-0.17,0.04,-0.39,0.32,0.76,1.07,1.58,2.05,2.16,2.69,2.57,2.47,2.53,2.43,2.59,2.89,2.87,3.05,3.46,3.33,3.43,3.65,3.49,3.94,3.96,3.59,3.36,3.42,3.56,3.67,3.79,3.66,3.32,3.53,4.03,4.11,4.47,4.38,4.75,5.87,5.4,5.19,5.55,5.04,5.69,6.1,5.96,5.94,5.12,4.82,5.08,4.84,4.33,4.34,3.88,4.04,4.1,3.82,3.74,3.62,3.27,3.25,3.23,3.58,3.27"
"09/06/2022 17:35:16";"https://www.asicminervalue.com/miners/bitmain/antminer-s17-53th";"Bitmain";"Antminer S17 (53Th)";"Antminer S17-53TH/s";"April 2019";"";"6.99";"-6.87";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.14,0.17,0.07,0.35,0.02,0,0.06,0.14,0.38,0.56,0.41,0.03,0.03,0.01,0.17,0.08,-0.17,-0.03,-0.09,-0.25,-0.14,-0.07,-0.15,0.06,0.02,-0.08,-0.16,0.04,-0.37,0.31,0.71,1.01,1.5,1.94,2.04,2.54,2.43,2.34,2.39,2.3,2.45,2.73,2.71,2.89,3.28,3.15,3.24,3.45,3.31,3.73,3.74,3.39,3.18,3.24,3.37,3.47,3.59,3.46,3.14,3.34,3.82,3.89,4.23,4.15,4.49,5.55,5.11,4.91,5.26,4.77,5.39,5.77,5.64,5.62,4.85,4.56,4.81,4.58,4.09,4.1,3.67,3.83,3.88,3.62,3.54,3.43,3.1,3.08,3.06,3.39,3.1"
"09/06/2022 17:35:33";"https://www.asicminervalue.com/miners/ebang/ebit-e11-2";"Ebang";"Ebit E11++";"E11++ 44T";"October 2018";"1980W";"5.80";"-5.70";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.11,0.14,0.06,0.29,0.02,0,0.05,0.12,0.32,0.46,0.34,0.02,0.02,0.01,0.14,0.06,-0.14,-0.03,-0.08,-0.2,-0.12,-0.06,-0.12,0.05,0.01,-0.07,-0.13,0.03,-0.31,0.25,0.59,0.84,1.24,1.61,1.7,2.11,2.02,1.94,1.99,1.91,2.03,2.27,2.25,2.4,2.72,2.61,2.69,2.87,2.74,3.1,3.11,2.82,2.64,2.69,2.79,2.88,2.98,2.88,2.61,2.77,3.17,3.23,3.51,3.44,3.73,4.61,4.25,4.08,4.36,3.96,4.47,4.79,4.69,4.66,4.03,3.79,4,3.8,3.4,3.41,3.05,3.18,3.22,3,2.94,2.85,2.57,2.55,2.54,2.81,2.57"
"09/06/2022 17:35:44";"https://www.asicminervalue.com/miners/goldshell/ck-box";"Goldshell";"CK-BOX";"CK-BOX 1050GH/s";"July 2021";"215W";"0.68";"-0.62";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"0.02,-0.02,0.02,0.11,0.05,0.01,0.05,0.02,0.01,0.07,-0.02,0.01,-0.04,-0.05,-0.05,-0.03,-0.02,0.06,0,-0.04,-0.03,-0.06,-0.01,-0.04,-0.07,-0.09,-0.06,-0.02,-0.19,-0.05,0.02,0.14,0.12,0.23,0.16,0.31,0.08,0.21,0.15,0.17,0.25,0.23,0.25,0.3,0.34,0.39,0.29,0.34,0.37,0.37,0.27,0.46,0.29,0.37,0.3,0.33,0.29,0.27,0.31,0.38,0.37,0.38,0.34,0.37,0.47,0.46,0.48,0.48,0.54,0.47,0.55,0.43,0.5,0.48,0.4,0.47,0.35,0.38,0.29,0.31,0.35,0.35,0.34,0.27,0.35,0.27,0.24,0.3,0.17,0.28,0.07"
